YEAR,MONTH,METRIC,d1,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d2,d20,d21,d22,d23,d24,d25,d26,d27,d28,d29,d3,d30,d31,d4,d5,d6,d7,d8,d9
2011,8,TMAX,67.0,73.0,73.0,74.0,77.0,71.0,71.0,72.0,75.0,77.0,74.0,72.0,76.0,75.0,76.0,77.0,80.0,78.0,78.0,78.0,72.0,72.0,68.0,74.0,70.0,73.0,73.0,72.0,73.0,74.0,74.0
2011,8,TMIN,53.0,50.0,52.0,50.0,53.0,50.0,46.0,49.0,52.0,52.0,54.0,50.0,53.0,51.0,53.0,54.0,56.0,56.0,53.0,52.0,49.0,47.0,49.0,50.0,55.0,48.0,49.0,51.0,50.0,50.0,52.0
2011,9,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.1,0.0,0.1,0.1,0.0,0.0
2011,9,TMAX,69.0,63.0,63.0,62.0,65.0,64.0,62.0,63.0,56.0,60.0,64.0,66.0,63.0,64.0,65.0,67.0,68.0,69.0,65.0,68.0,70.0,71.0,68.0,73.0,9999.0,71.0,69.0,64.0,67.0,66.0,67.0
2011,9,TMIN,50.0,45.0,42.0,42.0,42.0,44.0,41.0,41.0,39.0,40.0,41.0,44.0,45.0,42.0,40.0,45.0,43.0,47.0,45.0,44.0,48.0,48.0,44.0,47.0,9999.0,46.0,47.0,44.0,42.0,44.0,46.0
2011,10,PRCP,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,1.2,0.2,0.1,0.0,0.0
2011,10,TMAX,67.0,51.0,51.0,53.0,59.0,61.0,64.0,62.0,50.0,51.0,60.0,64.0,53.0,57.0,54.0,58.0,57.0,44.0,37.0,42.0,47.0,46.0,65.0,51.0,52.0,58.0,47.0,33.0,33.0,40.0,47.0
2011,10,TMIN,47.0,30.0,36.0,35.0,37.0,41.0,46.0,38.0,33.0,33.0,36.0,47.0,39.0,38.0,38.0,36.0,43.0,28.0,22.0,20.0,24.0,33.0,43.0,32.0,36.0,41.0,33.0,27.0,25.0,29.0,29.0
2011,11,PRCP,0.3,0.1,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,9999.0,0.3,0.0,0.2,0.0,0.0,0.0
2011,11,TMAX,45.0,50.0,45.0,36.0,35.0,42.0,35.0,39.0,43.0,39.0,31.0,35.0,35.0,34.0,44.0,50.0,44.0,38.0,38.0,53.0,50.0,48.0,44.0,42.0,9999.0,47.0,26.0,31.0,36.0,31.0,41.0
2011,11,TMIN,16.0,25.0,28.0,29.0,28.0,26.0,25.0,15.0,24.0,24.0,20.0,14.0,28.0,26.0,24.0,30.0,30.0,18.0,15.0,26.0,34.0,30.0,22.0,24.0,9999.0,26.0,15.0,14.0,16.0,14.0,15.0
2011,12,PRCP,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2011,12,TMAX,33.0,42.0,44.0,34.0,31.0,29.0,37.0,33.0,45.0,47.0,33.0,39.0,32.0,24.0,27.0,36.0,39.0,46.0,42.0,39.0,42.0,42.0,26.0,47.0,28.0,21.0,23.0,23.0,36.0,38.0,37.0
2011,12,TMIN,14.0,21.0,23.0,22.0,19.0,13.0,13.0,15.0,18.0,27.0,18.0,12.0,13.0,9.0,13.0,13.0,16.0,24.0,26.0,24.0,23.0,31.0,7.0,28.0,16.0,8.0,-3.0,0.0,11.0,17.0,15.0
2012,1,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.0,0.2,2.2,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2012,1,TMAX,47.0,45.0,31.0,31.0,37.0,47.0,40.0,29.0,26.0,34.0,42.0,53.0,40.0,41.0,28.0,29.0,36.0,41.0,39.0,29.0,32.0,44.0,50.0,40.0,40.0,52.0,51.0,43.0,31.0,29.0,44.0
2012,1,TMIN,17.0,22.0,10.0,10.0,16.0,25.0,29.0,2.0,-1.0,25.0,29.0,33.0,29.0,20.0,16.0,20.0,13.0,15.0,25.0,8.0,7.0,19.0,31.0,22.0,19.0,30.0,33.0,27.0,15.0,11.0,19.0
2012,2,PRCP,0.2,0.0,0.1,0.9,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.2,0.1,0.0,0.0,0.0,0.5,0.3,0.3,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.1,0.0
2012,2,TMAX,38.0,39.0,40.0,37.0,38.0,36.0,33.0,38.0,35.0,39.0,29.0,36.0,27.0,33.0,44.0,30.0,37.0,39.0,28.0,36.0,26.0,33.0,30.0,9999.0,9999.0,33.0,36.0,34.0,34.0,36.0,32.0
2012,2,TMIN,22.0,26.0,29.0,24.0,22.0,15.0,18.0,13.0,12.0,14.0,12.0,19.0,10.0,19.0,30.0,16.0,15.0,13.0,7.0,20.0,18.0,17.0,15.0,9999.0,9999.0,13.0,13.0,14.0,13.0,23.0,21.0
2012,3,PRCP,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.1,0.6,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2012,3,TMAX,26.0,54.0,50.0,50.0,48.0,48.0,56.0,50.0,44.0,34.0,32.0,26.0,34.0,50.0,57.0,53.0,57.0,55.0,46.0,47.0,51.0,51.0,34.0,55.0,59.0,45.0,50.0,41.0,34.0,41.0,49.0
2012,3,TMIN,12.0,31.0,30.0,31.0,38.0,35.0,34.0,40.0,33.0,20.0,13.0,10.0,10.0,25.0,31.0,40.0,40.0,40.0,23.0,25.0,33.0,30.0,13.0,38.0,44.0,19.0,30.0,20.0,17.0,16.0,27.0
2012,4,PRCP,0.0,0.0,0.6,1.1,0.3,0.3,0.0,0.0,0.4,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,9999.0,0.0,0.0,0.1,0.0,0.0,0.1
2012,4,TMAX,46.0,62.0,59.0,34.0,42.0,47.0,41.0,47.0,48.0,48.0,48.0,42.0,55.0,64.0,68.0,70.0,65.0,57.0,60.0,38.0,40.0,49.0,53.0,56.0,9999.0,55.0,46.0,34.0,51.0,57.0,60.0
2012,4,TMIN,19.0,42.0,31.0,22.0,25.0,27.0,28.0,29.0,33.0,33.0,34.0,17.0,36.0,41.0,46.0,48.0,49.0,45.0,31.0,27.0,23.0,32.0,24.0,35.0,9999.0,35.0,33.0,17.0,16.0,33.0,39.0
2012,5,PRCP,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,TMAX,53.0,61.0,56.0,57.0,62.0,69.0,71.0,65.0,68.0,51.0,57.0,57.0,65.0,72.0,66.0,50.0,50.0,55.0,49.0,43.0,54.0,64.0,59.0,63.0,66.0,56.0,46.0,49.0,54.0,60.0,63.0
2012,5,TMIN,35.0,40.0,37.0,35.0,38.0,42.0,49.0,48.0,46.0,35.0,33.0,44.0,40.0,48.0,49.0,31.0,30.0,42.0,32.0,30.0,31.0,39.0,47.0,45.0,45.0,44.0,29.0,29.0,30.0,36.0,42.0
2012,6,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,TMAX,70.0,53.0,62.0,69.0,72.0,69.0,71.0,70.0,75.0,76.0,62.0,73.0,61.0,78.0,75.0,77.0,77.0,76.0,74.0,73.0,75.0,76.0,75.0,77.0,9999.0,75.0,66.0,54.0,63.0,71.0,58.0
2012,6,TMIN,47.0,27.0,36.0,43.0,52.0,47.0,48.0,46.0,48.0,53.0,44.0,51.0,37.0,44.0,59.0,58.0,54.0,60.0,53.0,51.0,55.0,57.0,51.0,52.0,9999.0,54.0,30.0,29.0,33.0,46.0,32.0
2012,7,PRCP,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0
2012,7,TMAX,78.0,80.0,79.0,82.0,72.0,64.0,59.0,69.0,70.0,74.0,74.0,76.0,76.0,75.0,75.0,72.0,71.0,74.0,78.0,75.0,76.0,77.0,77.0,77.0,73.0,77.0,62.0,71.0,73.0,77.0,79.0
2012,7,TMIN,62.0,58.0,56.0,57.0,51.0,49.0,48.0,47.0,47.0,50.0,52.0,57.0,53.0,55.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,57.0,54.0,53.0,54.0,47.0,45.0,51.0,51.0,54.0
2012,8,PRCP,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0
2012,8,TMAX,77.0,76.0,75.0,78.0,74.0,75.0,76.0,78.0,78.0,78.0,76.0,76.0,72.0,77.0,68.0,72.0,73.0,73.0,75.0,76.0,78.0,77.0,74.0,76.0,71.0,77.0,81.0,78.0,80.0,82.0,79.0
2012,8,TMIN,52.0,51.0,48.0,52.0,54.0,50.0,52.0,55.0,56.0,53.0,53.0,54.0,52.0,50.0,50.0,51.0,50.0,50.0,52.0,54.0,54.0,57.0,52.0,49.0,49.0,51.0,53.0,52.0,53.0,56.0,57.0
2012,9,PRCP,1.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.0,0.1,0.1,0.0,0.0,0.0,9999.0,0.1,0.0,0.0,0.0,0.0,0.0
2012,9,TMAX,62.0,70.0,63.0,65.0,70.0,71.0,71.0,70.0,65.0,68.0,68.0,68.0,68.0,69.0,72.0,67.0,59.0,46.0,56.0,59.0,62.0,65.0,70.0,65.0,9999.0,71.0,72.0,73.0,66.0,69.0,73.0
2012,9,TMIN,46.0,49.0,45.0,40.0,41.0,46.0,49.0,48.0,44.0,42.0,44.0,44.0,46.0,46.0,47.0,46.0,41.0,39.0,40.0,40.0,42.0,44.0,48.0,45.0,9999.0,48.0,47.0,46.0,44.0,46.0,47.0
2012,10,PRCP,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,TMAX,65.0,60.0,62.0,47.0,43.0,53.0,58.0,58.0,43.0,51.0,57.0,65.0,62.0,54.0,48.0,42.0,32.0,35.0,36.0,42.0,50.0,55.0,60.0,57.0,60.0,58.0,51.0,50.0,50.0,57.0,60.0
2012,10,TMIN,45.0,43.0,42.0,33.0,33.0,34.0,37.0,37.0,28.0,30.0,37.0,46.0,44.0,44.0,39.0,28.0,21.0,18.0,13.0,28.0,37.0,37.0,40.0,40.0,41.0,35.0,31.0,30.0,27.0,31.0,41.0
2012,11,PRCP,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,1.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,9999.0,0.0,0.0,0.0,0.0,0.0,1.2
2012,11,TMAX,52.0,27.0,20.0,40.0,43.0,46.0,50.0,45.0,39.0,39.0,47.0,50.0,51.0,47.0,42.0,53.0,51.0,47.0,44.0,50.0,50.0,44.0,50.0,43.0,9999.0,52.0,53.0,55.0,58.0,53.0,42.0
2012,11,TMIN,39.0,13.0,7.0,7.0,22.0,28.0,29.0,31.0,32.0,34.0,32.0,34.0,32.0,38.0,26.0,27.0,34.0,26.0,22.0,30.0,33.0,31.0,33.0,34.0,9999.0,35.0,34.0,36.0,39.0,40.0,21.0
2012,12,PRCP,0.0,0.2,0.1,0.0,0.0,0.2,0.3,0.2,0.6,0.4,0.0,1.7,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
2012,12,TMAX,42.0,26.0,35.0,35.0,34.0,38.0,26.0,26.0,32.0,23.0,20.0,46.0,39.0,43.0,42.0,39.0,30.0,27.0,20.0,22.0,26.0,32.0,37.0,27.0,19.0,46.0,47.0,42.0,36.0,31.0,21.0
2012,12,TMIN,32.0,8.0,22.0,27.0,26.0,26.0,19.0,18.0,23.0,9.0,0.0,27.0,1.0,28.0,29.0,25.0,5.0,6.0,14.0,6.0,6.0,9.0,20.0,8.0,-1.0,24.0,34.0,29.0,25.0,14.0,6.0
2013,1,PRCP,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.6,0.1,0.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,TMAX,25.0,39.0,12.0,12.0,6.0,7.0,16.0,33.0,43.0,49.0,42.0,28.0,45.0,44.0,52.0,53.0,42.0,40.0,40.0,33.0,23.0,23.0,33.0,28.0,34.0,36.0,39.0,35.0,43.0,38.0,46.0
2013,1,TMIN,-1.0,12.0,3.0,-6.0,-11.0,-12.0,-5.0,2.0,25.0,23.0,22.0,3.0,22.0,23.0,25.0,33.0,28.0,29.0,28.0,18.0,8.0,9.0,8.0,15.0,21.0,15.0,14.0,22.0,20.0,19.0,21.0
2013,2,PRCP,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.2,9999.0,0.0,9999.0,9999.0,0.0,0.0,0.0,0.0,0.2,0.1
2013,2,TMAX,36.0,28.0,29.0,27.0,31.0,35.0,37.0,44.0,39.0,33.0,41.0,42.0,36.0,27.0,27.0,25.0,28.0,33.0,27.0,30.0,33.0,9999.0,45.0,9999.0,9999.0,38.0,52.0,43.0,42.0,32.0,26.0
2013,2,TMIN,18.0,6.0,2.0,2.0,11.0,14.0,13.0,18.0,10.0,7.0,21.0,16.0,17.0,9.0,9.0,12.0,6.0,5.0,4.0,3.0,11.0,9999.0,22.0,9999.0,9999.0,20.0,25.0,16.0,15.0,19.0,9.0
2013,3,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2013,3,TMAX,44.0,44.0,41.0,46.0,52.0,58.0,57.0,47.0,39.0,37.0,43.0,53.0,40.0,38.0,27.0,27.0,30.0,38.0,47.0,54.0,54.0,52.0,40.0,53.0,55.0,31.0,49.0,44.0,45.0,38.0,42.0
2013,3,TMIN,23.0,20.0,26.0,30.0,30.0,37.0,41.0,34.0,23.0,22.0,22.0,24.0,29.0,16.0,10.0,7.0,9.0,11.0,27.0,28.0,35.0,34.0,30.0,35.0,31.0,12.0,12.0,28.0,27.0,28.0,21.0
2013,4,PRCP,0.3,0.2,0.1,0.0,0.0,0.1,0.4,0.3,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.1,0.2,0.0,0.5,0.0
2013,4,TMAX,46.0,43.0,45.0,46.0,44.0,36.0,38.0,32.0,35.0,38.0,41.0,49.0,42.0,49.0,43.0,39.0,47.0,51.0,53.0,56.0,60.0,58.0,53.0,48.0,9999.0,56.0,47.0,48.0,46.0,45.0,31.0
2013,4,TMIN,32.0,15.0,29.0,29.0,26.0,21.0,23.0,15.0,13.0,14.0,22.0,31.0,30.0,31.0,22.0,17.0,25.0,30.0,34.0,37.0,43.0,41.0,33.0,27.0,9999.0,35.0,33.0,33.0,32.0,18.0,13.0
2013,5,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
2013,5,TMAX,37.0,62.0,63.0,67.0,71.0,69.0,68.0,64.0,53.0,48.0,51.0,48.0,49.0,58.0,65.0,59.0,59.0,64.0,64.0,59.0,53.0,49.0,56.0,51.0,54.0,56.0,59.0,56.0,51.0,51.0,57.0
2013,5,TMIN,22.0,41.0,43.0,45.0,49.0,52.0,48.0,44.0,38.0,35.0,33.0,26.0,34.0,36.0,43.0,34.0,34.0,46.0,47.0,42.0,34.0,35.0,32.0,36.0,37.0,35.0,36.0,36.0,33.0,34.0,35.0
2013,6,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,TMAX,62.0,76.0,69.0,70.0,71.0,63.0,68.0,72.0,73.0,72.0,64.0,71.0,62.0,64.0,62.0,69.0,67.0,68.0,75.0,83.0,83.0,83.0,63.0,80.0,9999.0,64.0,65.0,68.0,70.0,70.0,77.0
2013,6,TMIN,37.0,56.0,52.0,49.0,42.0,40.0,43.0,48.0,47.0,49.0,37.0,45.0,34.0,41.0,42.0,41.0,44.0,44.0,54.0,55.0,59.0,58.0,44.0,57.0,9999.0,43.0,42.0,45.0,50.0,49.0,56.0
2013,7,PRCP,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.8,0.0,0.0
2013,7,TMAX,81.0,80.0,77.0,66.0,72.0,76.0,80.0,76.0,76.0,78.0,79.0,81.0,81.0,80.0,80.0,80.0,72.0,77.0,80.0,67.0,69.0,69.0,80.0,73.0,77.0,75.0,74.0,72.0,74.0,74.0,78.0
2013,7,TMIN,56.0,54.0,50.0,49.0,52.0,50.0,55.0,54.0,53.0,55.0,56.0,57.0,55.0,55.0,56.0,54.0,54.0,53.0,53.0,49.0,47.0,48.0,58.0,48.0,56.0,51.0,49.0,49.0,48.0,51.0,56.0
2013,8,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
2013,8,TMAX,74.0,74.0,73.0,71.0,75.0,78.0,79.0,81.0,81.0,78.0,80.0,74.0,77.0,75.0,72.0,60.0,69.0,67.0,59.0,64.0,73.0,76.0,76.0,77.0,77.0,76.0,76.0,78.0,76.0,73.0,74.0
2013,8,TMIN,54.0,47.0,48.0,50.0,47.0,50.0,53.0,53.0,50.0,50.0,54.0,50.0,53.0,51.0,50.0,46.0,45.0,45.0,49.0,49.0,48.0,53.0,56.0,55.0,55.0,53.0,54.0,53.0,52.0,48.0,48.0
2013,9,PRCP,0.1,0.0,0.4,0.7,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.4,0.1,0.0,0.1,0.0,0.0,9999.0,0.0,0.0,0.0,0.6,0.2,0.0
2013,9,TMAX,70.0,60.0,64.0,60.0,57.0,56.0,62.0,69.0,65.0,57.0,57.0,69.0,66.0,65.0,57.0,53.0,63.0,52.0,42.0,40.0,50.0,58.0,73.0,62.0,9999.0,75.0,75.0,74.0,74.0,57.0,67.0
2013,9,TMIN,54.0,48.0,48.0,44.0,45.0,44.0,44.0,45.0,51.0,36.0,35.0,52.0,37.0,50.0,42.0,37.0,38.0,30.0,29.0,27.0,26.0,38.0,51.0,44.0,9999.0,52.0,51.0,54.0,47.0,46.0,46.0
2013,10,PRCP,0.0,0.2,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
2013,10,TMAX,62.0,39.0,43.0,51.0,44.0,43.0,37.0,41.0,44.0,43.0,50.0,58.0,50.0,51.0,55.0,59.0,59.0,57.0,57.0,53.0,48.0,39.0,46.0,35.0,39.0,39.0,43.0,60.0,63.0,55.0,54.0
2013,10,TMIN,40.0,32.0,29.0,29.0,32.0,27.0,25.0,21.0,28.0,28.0,28.0,40.0,34.0,33.0,35.0,40.0,39.0,40.0,37.0,38.0,29.0,25.0,26.0,24.0,27.0,22.0,22.0,33.0,41.0,38.0,37.0
2013,11,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9999.0,0.0,0.0,0.2,0.0,0.0,0.0
2013,11,TMAX,44.0,51.0,57.0,57.0,53.0,44.0,38.0,30.0,40.0,51.0,42.0,54.0,42.0,31.0,35.0,37.0,41.0,43.0,48.0,50.0,49.0,45.0,42.0,45.0,9999.0,28.0,29.0,37.0,50.0,48.0,51.0
2013,11,TMIN,31.0,35.0,37.0,39.0,31.0,27.0,18.0,18.0,25.0,29.0,32.0,30.0,30.0,16.0,15.0,23.0,21.0,19.0,30.0,32.0,31.0,27.0,16.0,25.0,9999.0,17.0,16.0,19.0,28.0,37.0,34.0
2013,12,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,1.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2013,12,TMAX,40.0,31.0,35.0,47.0,32.0,23.0,43.0,44.0,51.0,49.0,36.0,41.0,26.0,26.0,27.0,32.0,33.0,37.0,42.0,48.0,42.0,33.0,35.0,36.0,42.0,23.0,15.0,14.0,17.0,10.0,10.0
2013,12,TMIN,27.0,1.0,10.0,20.0,17.0,11.0,17.0,28.0,27.0,32.0,21.0,32.0,9.0,11.0,12.0,23.0,13.0,12.0,24.0,26.0,17.0,10.0,9.0,17.0,28.0,-9.0,-11.0,-10.0,8.0,-3.0,-9.0
2014,1,PRCP,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.3
2014,1,TMAX,37.0,32.0,43.0,31.0,34.0,38.0,41.0,47.0,42.0,46.0,48.0,44.0,45.0,48.0,42.0,35.0,45.0,45.0,41.0,36.0,37.0,38.0,46.0,28.0,28.0,31.0,22.0,32.0,40.0,30.0,30.0
2014,1,TMIN,20.0,20.0,26.0,18.0,22.0,20.0,19.0,21.0,22.0,23.0,27.0,20.0,27.0,25.0,21.0,15.0,18.0,25.0,21.0,18.0,13.0,25.0,27.0,18.0,9.0,11.0,4.0,7.0,26.0,21.0,18.0
2014,2,PRCP,0.0,0.0,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,9999.0,0.0,9999.0,9999.0,0.0,0.1,0.2,0.9,1.2,0.3
2014,2,TMAX,25.0,39.0,35.0,38.0,42.0,46.0,49.0,45.0,45.0,44.0,38.0,30.0,27.0,37.0,35.0,43.0,47.0,48.0,49.0,39.0,42.0,9999.0,30.0,9999.0,9999.0,24.0,25.0,31.0,28.0,35.0,37.0
2014,2,TMIN,7.0,17.0,17.0,22.0,32.0,30.0,42.0,21.0,21.0,27.0,14.0,5.0,13.0,19.0,26.0,28.0,30.0,31.0,31.0,28.0,26.0,9999.0,8.0,9999.0,9999.0,5.0,2.0,18.0,23.0,27.0,25.0
2014,3,PRCP,1.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.2,0.4,0.0,0.1,0.3,0.0,0.0,0.1
2014,3,TMAX,35.0,49.0,36.0,44.0,46.0,45.0,41.0,49.0,45.0,29.0,42.0,42.0,48.0,45.0,42.0,45.0,45.0,55.0,44.0,37.0,42.0,46.0,45.0,42.0,38.0,39.0,47.0,47.0,45.0,45.0,54.0
2014,3,TMIN,28.0,24.0,19.0,19.0,24.0,24.0,26.0,25.0,18.0,13.0,11.0,24.0,28.0,27.0,23.0,22.0,29.0,30.0,27.0,25.0,26.0,35.0,30.0,23.0,17.0,26.0,23.0,29.0,24.0,22.0,29.0
2014,4,PRCP,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.4,0.1,0.1,0.0,0.0,0.0,9999.0,0.1,0.0,0.1,0.0,0.0,0.0
2014,4,TMAX,34.0,56.0,59.0,55.0,40.0,42.0,52.0,46.0,56.0,55.0,57.0,37.0,58.0,60.0,53.0,39.0,51.0,53.0,42.0,39.0,34.0,40.0,41.0,48.0,9999.0,47.0,43.0,40.0,50.0,56.0,59.0
2014,4,TMIN,20.0,40.0,38.0,32.0,23.0,18.0,29.0,29.0,29.0,40.0,39.0,17.0,39.0,35.0,29.0,26.0,26.0,35.0,28.0,26.0,23.0,22.0,15.0,26.0,9999.0,21.0,27.0,27.0,30.0,32.0,40.0
2014,5,PRCP,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.1
2014,5,TMAX,53.0,43.0,37.0,42.0,47.0,54.0,62.0,64.0,65.0,63.0,57.0,60.0,62.0,60.0,64.0,57.0,55.0,63.0,68.0,72.0,72.0,66.0,65.0,69.0,67.0,64.0,58.0,51.0,42.0,44.0,46.0
2014,5,TMIN,32.0,29.0,27.0,24.0,25.0,31.0,39.0,45.0,47.0,44.0,39.0,38.0,38.0,39.0,42.0,42.0,41.0,42.0,44.0,51.0,55.0,49.0,44.0,47.0,47.0,51.0,43.0,30.0,30.0,30.0,33.0
2014,6,PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,TMAX,62.0,72.0,67.0,71.0,67.0,54.0,61.0,54.0,48.0,50.0,62.0,71.0,72.0,69.0,71.0,72.0,76.0,75.0,68.0,59.0,66.0,72.0,67.0,68.0,9999.0,68.0,67.0,69.0,69.0,61.0,67.0
